Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  269102/283052      std::vector<int, std::allocator<int> >::push_back(int const&) [16]
[77]     0.3    0.00    0.00  283052         std::vector<int, std::allocator<int> >::end() [77]
                0.00    0.00  283052/572839      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [72]
-----------------------------------------------
                0.00    0.00      10/279697      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [106]
                0.00    0.00      46/279697      std::vector<int, std::allocator<int> >::_M_insert_rval(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int&&) [103]
                0.00    0.00      54/279697      Cover::columnCombComputing(int, int, std::vector<int, std::allocator<int> >) [93]
                0.00    0.00    4545/279697      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [87]
                0.00    0.00    5445/279697      std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&) [86]
                0.00    0.00  269597/279697      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [22]
[78]     0.3    0.00    0.00  279697         std::vector<int, std::allocator<int> >::begin() [78]
                0.00    0.00  279697/572839      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [72]
-----------------------------------------------
                0.00    0.00     153/153         AddBest(int**, int**, int&, Cover&, int, Used&) [7]
[79]     0.1    0.00    0.00     153         Add(int*, int**, int&, Cover const&, int, Used&) [79]
                0.00    0.00    6885/3793635     LexRank(int*, int&, int&, unsigned int**) [3]
                0.00    0.00    6732/1541725     LexSuccessor(int*, int, int&) [26]
                0.00    0.00    9000/9000        Used::updateUsed(int) [262]
-----------------------------------------------
                0.00    0.00   78300/78300       CA_SMT::clearScope() [83]
[80]     0.1    0.00    0.00   78300         z3::solver::pop(unsigned int) [80]
                0.00    0.00   78300/4555200     z3::object::check_error() const [25]
                0.00    0.00   78300/8011512     z3::object::ctx() const [39]
                0.00    0.00   78300/19244300     z3::context::operator _Z3_context*() const [40]
-----------------------------------------------
                0.00    0.00   78300/78300       CA_SMT::addScope() [84]
[81]     0.1    0.00    0.00   78300         z3::solver::push() [81]
                0.00    0.00   78300/4555200     z3::object::check_error() const [25]
                0.00    0.00   78300/8011512     z3::object::ctx() const [39]
                0.00    0.00   78300/19244300     z3::context::operator _Z3_context*() const [40]
-----------------------------------------------
                0.00    0.00   78300/78300       CA_SMT::checkSAT(bool) [85]
[82]     0.1    0.00    0.00   78300         z3::solver::check() [82]
                0.00    0.00   78300/4555200     z3::object::check_error() const [25]
                0.00    0.00   78300/8011512     z3::object::ctx() const [39]
                0.00    0.00   78300/19244300     z3::context::operator _Z3_context*() const [40]
                0.00    0.00   78300/78300       z3::to_check_result(Z3_lbool) [231]
-----------------------------------------------
                0.00    0.00    4500/78300       Cover::CoveredUpdateInLoop(std::vector<int, std::allocator<int> >) [41]
                0.00    0.00    4950/78300       Cover::KVCombo(int**, unsigned int**, int) [34]
                0.00    0.00   68850/78300       checkV(int*, int*, int, Cover&, int) [4]
[83]     0.1    0.00    0.00   78300         CA_SMT::clearScope() [83]
                0.00    0.00   78300/78300       z3::solver::pop(unsigned int) [80]
-----------------------------------------------
                0.00    0.00    4500/78300       Cover::CoveredUpdateInLoop(std::vector<int, std::allocator<int> >) [41]
                0.00    0.00    4950/78300       Cover::KVCombo(int**, unsigned int**, int) [34]
                0.00    0.00   68850/78300       checkV(int*, int*, int, Cover&, int) [4]
[84]     0.1    0.00    0.00   78300         CA_SMT::addScope() [84]
                0.00    0.00   78300/78300       z3::solver::push() [81]
-----------------------------------------------
                0.00    0.00    4500/78300       Cover::CoveredUpdateInLoop(std::vector<int, std::allocator<int> >) [41]
                0.00    0.00    4950/78300       Cover::KVCombo(int**, unsigned int**, int) [34]
                0.00    0.00   68850/78300       checkV(int*, int*, int, Cover&, int) [4]
[85]     0.1    0.00    0.00   78300         CA_SMT::checkSAT(bool) [85]
                0.00    0.00   78300/78300       z3::solver::check() [82]
-----------------------------------------------
                0.00    0.00    4950/4950        Cover::createConcreteValueCombo(int, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [38]
[86]     0.0    0.00    0.00    4950         std::vector<int, std::allocator<int> >::insert(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&) [86]
                0.00    0.00    5445/279697      std::vector<int, std::allocator<int> >::begin() [78]
                0.00    0.00     495/269597      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [22]
                0.00    0.00    4950/572839      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [72]
                0.00    0.00    4455/283052      std::vector<int, std::allocator<int> >::end() [77]
                0.00    0.00     495/5086        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [88]
                0.00    0.00    4950/4950        decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [265]
                0.00    0.00    4455/4455        bool __gnu_cxx::operator==<int const*, int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [269]
                0.00    0.00    4455/436950      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [174]
                0.00    0.00     495/549         std::vector<int, std::allocator<int> >::cbegin() const [272]
                0.00    0.00     495/549         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [271]
-----------------------------------------------
                0.00    0.00      54/9504        Cover::columnCombComputing(int, int, std::vector<int, std::allocator<int> >) [93]
                0.00    0.00    4500/9504        Cover::CoveredUpdateInLoop(std::vector<int, std::allocator<int> >) [41]
                0.00    0.00    4950/9504        Cover::createConcreteValueCombo(int, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [38]
[87]     0.0    0.00    0.00    9504         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [87]
                0.00    0.00    4545/279697      std::vector<int, std::allocator<int> >::begin() [78]
                0.00    0.00    4545/4545        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [91]
                0.00    0.00    4545/283052      std::vector<int, std::allocator<int> >::end() [77]
                0.00    0.00   14049/1710157     std::vector<int, std::allocator<int> >::size() const [144]
                0.00    0.00    9504/9504        __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign() [254]
                0.00    0.00    9504/9504        std::vector<int, std::allocator<int> >::capacity() const [255]
                0.00    0.00    9504/93950       std::vector<int, std::allocator<int> >::end() const [210]
                0.00    0.00    9504/93950       std::vector<int, std::allocator<int> >::begin() const [211]
                0.00    0.00    9504/804810      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [161]
                0.00    0.00    4959/4959        int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [264]
                0.00    0.00    4959/172202      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [203]
                0.00    0.00    4959/436860      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [175]
                0.00    0.00    4545/4545        void std::_Destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>&) [268]
